bldg_id,in.representative_income,in.sqft..ft2,in.bedrooms,in.cec_climate_zone,in.city,in.clothes_washer,in.clothes_washer_presence,in.door_area,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_stories,in.geometry_stories_low_rise,in.heating_fuel,in.hot_water_distribution,in.vacancy_status,in.usage_level,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.water_heater_location,in.utility_bill_electricity_marginal_rates,in.utility_bill_fuel_oil_marginal_rates,in.utility_bill_natural_gas_fixed_charges,in.utility_bill_natural_gas_marginal_rates,out.emissions_reduction.total.aer_mid_case_avg..co2e_kg
381274,254557.0,2179.0,3,3,0.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,684.3710960086
381694,171222.0,1228.0,3,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-107.9640559074
381890,185611.0,1698.0,4,3,2.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,493.9394113115
382081,50507.0,634.0,3,3,5.0,1.0,1.0,20.0,624.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,979.7186958867
384089,111500.0,854.0,2,3,3.0,2.0,1.0,20.0,874.5,749.5,20,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,143.4939462495
384302,107345.0,623.0,1,3,1.0,0.0,0.0,20.0,624.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,516.4829521005
385063,83548.0,854.0,2,3,0.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,737.677271331
387202,151034.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,6.0,0.266971414,3.741846154,4.95,1.964713414,1204.8547328125
387342,64828.0,1228.0,3,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,518.7690576453
388047,282618.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1235.3814993135
388180,154718.0,623.0,1,3,5.0,2.0,1.0,20.0,624.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1056.1399383843
388213,587928.0,881.0,2,3,1.0,1.0,1.0,20.0,874.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,426.1092083017
389610,151417.0,1698.0,3,3,4.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,540.9950837753
389894,329307.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1202.6049146573
390042,229303.0,854.0,2,3,5.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,88.8904967489001
390594,128792.0,1228.0,3,3,1.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1492.2690021393
390601,380501.0,1228.0,3,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,586.0368061163
391606,269709.0,3228.0,4,3,3.0,1.0,1.0,20.0,3499.5,3249.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,693.08914136
391649,85423.0,1678.0,4,3,4.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1325.39690514
391748,399323.0,1228.0,3,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,787.7039738183
392794,172735.0,881.0,2,3,5.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,739.641326293101
393638,110733.0,322.0,1,3,5.0,1.0,1.0,20.0,249.5,749.5,3,3,1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,901.6236975438
394420,45272.0,1698.0,3,3,0.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,43.1003469974003
395579,,2179.0,4,3,0.0,1.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,175.1184062859
396206,158190.0,1138.0,2,3,1.0,0.0,0.0,20.0,1249.5,749.5,3,3,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1210.9736938838
396262,291385.0,3310.0,4,3,3.0,1.0,1.0,20.0,3499.5,3249.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1497.8391164429
398146,,854.0,2,3,2.0,2.0,1.0,20.0,874.5,749.5,3,3,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,366.4028446386
398192,91750.0,872.0,1,3,0.0,1.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,606.3758879871
398957,32271.0,1698.0,2,3,0.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,918.0754928037
399067,305836.0,1698.0,3,3,3.0,2.0,1.0,20.0,1749.5,1999.5,2,2,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1249.1752432852
399107,237703.0,1207.0,3,3,3.0,2.0,1.0,20.0,1249.5,749.5,3,3,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,674.5009260374
399149,263651.0,854.0,2,3,5.0,0.0,0.0,20.0,874.5,749.5,2,2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,98.9148881259
399209,255800.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,4,4,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,686.3079354285
399374,306548.0,2678.0,4,3,3.0,2.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1429.1606957012
399547,109679.0,854.0,2,3,1.0,0.0,0.0,20.0,874.5,749.5,21,4,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,800.2140513829
399566,53672.0,1228.0,3,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,120.8732947576
399647,301023.0,1698.0,3,3,3.0,2.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1018.3693017344
399659,199887.0,2678.0,5,3,4.0,1.0,1.0,20.0,2749.5,3249.5,2,2,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1457.1972400909
400015,128814.0,1698.0,5,3,0.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,960.128041426399
400226,264931.0,3228.0,3,3,1.0,2.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1516.0327064036
400393,169468.0,2678.0,4,3,4.0,2.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,628.792422912501
401125,191119.0,5587.0,5,3,0.0,2.0,1.0,20.0,,,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,652.2748999074
402642,229303.0,872.0,3,3,5.0,1.0,1.0,20.0,874.5,749.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,968.1838419176
402761,68488.0,623.0,1,3,6.0,0.0,0.0,20.0,624.5,749.5,35,4,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,588.5633156172
403876,81582.0,1138.0,4,3,3.0,0.0,0.0,20.0,1249.5,749.5,3,3,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,768.2630048401
404185,22526.0,881.0,2,3,5.0,1.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,649.7665341013
404537,16874.0,625.0,3,3,0.0,1.0,1.0,20.0,624.5,749.5,1,1,2.0,0.0,0.0,2.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,124.8603716899
404739,72408.0,854.0,2,3,3.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,846.3353235645
405233,586695.0,1138.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,334.1660349027
405962,57265.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,597.245073579
406293,415440.0,5587.0,3,3,5.0,1.0,1.0,20.0,,,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1788.8276936453
407347,300566.0,1678.0,1,3,5.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,678.8690205605
408269,67766.0,1228.0,4,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,4.0,0.0,0.0,1.0,7.0,2.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,995.335881185801
408405,255800.0,623.0,1,3,3.0,0.0,0.0,20.0,624.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,700.1379667898
408407,329307.0,2678.0,4,3,5.0,1.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,13.7483847346994
408477,138215.0,2152.0,3,3,4.0,2.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,864.4472668986
408541,165890.0,1228.0,2,3,3.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,586.1910275221
408587,171751.0,2663.0,3,3,5.0,1.0,1.0,20.0,2749.5,3249.5,2,2,1.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,38.4147378153
409420,31618.0,1698.0,4,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,619.2352316766
409635,171725.0,3310.0,4,3,5.0,2.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,642.6360620449
409706,174654.0,1228.0,3,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,2.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,246.8268240592
409868,510568.0,2678.0,3,3,5.0,2.0,1.0,20.0,2749.5,3249.5,1,1,1.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,818.6208297575
410967,139400.0,2179.0,4,3,5.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1789.0817053725
411128,37755.0,854.0,2,3,0.0,1.0,1.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,362.4429832485
412206,459386.0,2179.0,4,3,5.0,1.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1209.7580663322
412733,94914.0,623.0,2,3,0.0,2.0,1.0,20.0,624.5,749.5,2,2,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,160.1044988389
413699,51633.0,854.0,2,3,3.0,0.0,0.0,20.0,874.5,749.5,1,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,46.6837267204
414108,38386.0,854.0,1,3,5.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,551.704399631
415118,105001.0,881.0,2,3,3.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,463.3128544891
415490,68700.0,322.0,1,3,0.0,0.0,0.0,20.0,249.5,749.5,3,3,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,833.9341081687
415496,12377.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,3,3,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,751.8792484357
415580,305836.0,3310.0,1,3,3.0,1.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,860.1154597651
415808,80616.0,634.0,2,3,5.0,1.0,1.0,20.0,624.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,890.1387387354
415947,416499.0,1698.0,3,4,5.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,816.91985837
416155,306548.0,3310.0,4,3,5.0,2.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,914.292532437901
417564,399323.0,1698.0,3,4,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,4.0,0.0,0.0,2.0,6.0,2.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,854.6814231725
419485,87673.0,854.0,2,3,2.0,0.0,0.0,20.0,874.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,603.7586600122
420204,229303.0,1207.0,3,3,5.0,0.0,0.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,519.6036676061
420431,326970.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,2.0,5.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,524.1123757639
420912,56892.0,854.0,2,3,0.0,0.0,0.0,20.0,874.5,749.5,4,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,43.6537296888
421124,510568.0,1228.0,3,3,6.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,172.2471665838
421227,416499.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1002.8201552908
421641,151266.0,854.0,2,3,4.0,0.0,0.0,20.0,874.5,749.5,5,4,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1013.3389623511
422317,353551.0,1698.0,4,3,1.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,545.0683432579
422516,633.0,854.0,1,3,1.0,1.0,1.0,20.0,874.5,749.5,3,3,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,170.0699232078
422803,113893.0,1228.0,3,3,4.0,1.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,167.9743264584
423663,155749.0,881.0,2,3,5.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1753.7151082836
423821,36952.0,634.0,2,3,5.0,1.0,1.0,20.0,624.5,749.5,2,2,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,492.1794729159
423995,301023.0,1698.0,4,3,3.0,2.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1309.2807682339
424373,399323.0,1698.0,4,4,6.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,674.505461961101
424619,10372.0,1228.0,2,3,6.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,169.752408548799
424891,,322.0,2,3,1.0,1.0,1.0,20.0,249.5,749.5,3,3,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,188.9302939524
424911,326970.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,856.055808053601
425408,92831.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,1,1,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,755.1587212708
426469,416499.0,1228.0,2,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,564.8404346662
426492,54023.0,854.0,1,3,4.0,0.0,0.0,20.0,874.5,749.5,2,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,107.4061372923
427333,92831.0,1698.0,3,3,4.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,517.4536397723
427343,52730.0,1228.0,3,3,4.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,318.3810204267
428328,64649.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,75.9812578987
428758,326970.0,3310.0,4,3,1.0,1.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,419.2644994384
429023,58164.0,1228.0,3,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,676.5511635498
429418,101083.0,1228.0,4,3,4.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1389.7072313586
429595,54851.0,1207.0,3,3,5.0,2.0,1.0,20.0,1249.5,749.5,2,2,1.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,991.7071422258
429851,281277.0,854.0,2,3,3.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,731.7624268262
429863,,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,3,3,2.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,322.8171538053
430276,5879.0,881.0,2,3,5.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,641.107455758
430807,424968.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,2501.9882973778
431235,353551.0,1228.0,3,3,1.0,2.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1119.874202293
431764,96611.0,1138.0,2,3,5.0,2.0,1.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,937.6797550351
431943,8644.0,1138.0,2,3,0.0,0.0,0.0,20.0,1249.5,749.5,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,82.5492754163
433056,251750.0,1228.0,4,3,4.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1273.2882136744
433159,248508.0,1698.0,4,3,5.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,29.7057643112998
433168,63276.0,854.0,2,3,2.0,0.0,0.0,20.0,874.5,749.5,5,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,79.6644279431
434324,276780.0,1138.0,2,3,1.0,0.0,0.0,20.0,1249.5,749.5,3,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,93.4082767541
435074,353551.0,2678.0,4,3,5.0,1.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,808.6508694649
435608,633.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,5,4,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,417.803932007
435676,15503.0,1228.0,3,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,364.7880558014
435923,40517.0,1138.0,2,3,2.0,0.0,0.0,20.0,1249.5,749.5,11,4,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1400.8474599658
436522,189169.0,1698.0,2,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,207.7226258415
436652,23187.0,1138.0,2,3,2.0,0.0,0.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,709.9083464396
437672,378400.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,734.4340858855
437755,112712.0,1138.0,3,3,2.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,950.9518677813
438580,63841.0,1228.0,3,3,1.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,625.5537733907
439254,32526.0,1228.0,2,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,707.5632738867
439705,128814.0,1228.0,3,3,0.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,873.9681707449
439744,377084.0,2678.0,4,3,3.0,2.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,842.3618544033
440098,326970.0,2179.0,2,3,1.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,168.0423653139
440608,245486.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,3,3,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,45.9806585469
