bldg_id,in.representative_income,in.sqft..ft2,in.bedrooms,in.cec_climate_zone,in.city,in.clothes_washer,in.clothes_washer_presence,in.door_area,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_stories,in.geometry_stories_low_rise,in.heating_fuel,in.hot_water_distribution,in.vacancy_status,in.usage_level,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.water_heater_location,in.utility_bill_electricity_marginal_rates,in.utility_bill_fuel_oil_marginal_rates,in.utility_bill_natural_gas_fixed_charges,in.utility_bill_natural_gas_marginal_rates,out.utility_bills.total_bill_savings..usd
491491,127480.0,1228.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,64.1100000000001
492485,69023.0,872.0,2,3,1.0,2.0,1.0,20.0,874.5,749.5,2,2,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,100.54
492602,87673.0,1138.0,2,3,3.0,1.0,1.0,20.0,1249.5,749.5,15,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,523.03
492888,,625.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,1,1,1.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-40.88
493439,11314.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,3,3,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,144.51
493481,510568.0,3310.0,4,3,5.0,1.0,1.0,20.0,3499.5,3249.5,2,2,1.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,-0.0600000000004002
493538,248508.0,1698.0,3,3,0.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,83.1900000000001
494532,291071.0,3310.0,4,3,5.0,2.0,1.0,20.0,3499.5,3249.5,1,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,954.95
494591,378400.0,623.0,1,3,5.0,1.0,1.0,20.0,624.5,749.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,76.3499999999999
495276,1648476.0,2678.0,5,3,3.0,1.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.266971414,3.741846154,4.95,1.964713414,64.5299999999998
496285,105461.0,1228.0,3,3,3.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-29.3000000000002
496841,39195.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,3,3,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,169.12
497773,85789.0,1228.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,0.266971414,3.741846154,4.95,1.964713414,115.65
499620,276780.0,854.0,1,3,5.0,0.0,0.0,20.0,874.5,749.5,1,1,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,72.14
499643,91840.0,623.0,1,3,1.0,0.0,0.0,20.0,624.5,749.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,119.65
499745,144915.0,1228.0,2,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,545.81
499906,152994.0,2179.0,3,3,5.0,2.0,1.0,20.0,2249.5,1999.5,2,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,781.03
499949,81035.0,1138.0,2,3,0.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,103.96
500215,166683.0,623.0,2,3,4.0,1.0,1.0,20.0,624.5,749.5,1,1,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,161.94
500331,303246.0,623.0,1,3,5.0,1.0,1.0,20.0,624.5,749.5,13,4,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,153.94
500603,42184.0,854.0,2,3,0.0,0.0,0.0,20.0,874.5,749.5,4,4,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,502.39
500955,77781.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,165.09
501164,255594.0,1228.0,3,3,2.0,2.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,656.61
501941,92831.0,1228.0,3,3,4.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,81.8300000000002
501979,54840.0,298.0,2,3,5.0,0.0,0.0,20.0,249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,33.6099999999999
502540,167684.0,1698.0,3,3,3.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,137.5
502631,,623.0,2,3,5.0,1.0,1.0,20.0,624.5,749.5,2,2,2.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,66.35
503059,114313.0,1228.0,3,3,3.0,0.0,0.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,586.15
503455,259433.0,2179.0,4,3,2.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,104.94
506190,247548.0,623.0,1,3,0.0,2.0,1.0,20.0,624.5,749.5,21,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,264.98
506412,48386.0,1228.0,1,3,3.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,27.0700000000002
506778,150047.0,1678.0,2,3,0.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,446.56
507236,282618.0,1228.0,3,3,3.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,143.55
507351,131319.0,1138.0,2,3,5.0,2.0,1.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,187.99
508576,326970.0,1698.0,3,3,1.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,64.23
510222,64828.0,1228.0,3,3,2.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,148.68
510702,188695.0,2179.0,3,3,1.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1111.33
511210,91840.0,1228.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.266971414,3.741846154,4.95,1.964713414,87.1599999999999
511328,254557.0,2179.0,3,3,0.0,1.0,1.0,20.0,2249.5,1999.5,2,2,1.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,61.0699999999997
511844,415440.0,1228.0,2,3,1.0,2.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,219.54
512208,399323.0,2179.0,3,3,5.0,2.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,52.23
512974,67781.0,2179.0,3,3,5.0,2.0,1.0,20.0,2249.5,1999.5,1,1,1.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,96.8900000000003
513272,115162.0,1228.0,4,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,65.4400000000001
513426,85423.0,1228.0,3,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,184.63
513576,63639.0,1228.0,3,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,-16.48
513644,108047.0,1138.0,3,3,5.0,0.0,0.0,20.0,1249.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,149.95
513679,53635.0,854.0,1,4,1.0,0.0,0.0,20.0,874.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,121.05
513731,84623.0,1682.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,4,4,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,150.2
514487,95189.0,854.0,2,3,0.0,2.0,1.0,20.0,874.5,749.5,2,2,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,112.51
514735,,623.0,1,3,5.0,2.0,1.0,20.0,624.5,749.5,6,4,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,51.27
514781,107881.0,854.0,2,3,5.0,0.0,0.0,20.0,874.5,749.5,4,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,747.3
517303,108204.0,1698.0,3,3,6.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,120.25
517660,76215.0,1698.0,3,3,0.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,108.68
517792,20629.0,623.0,3,3,5.0,0.0,0.0,20.0,624.5,749.5,2,2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,631.62
517798,,1698.0,2,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,11.9399999999999
517942,267688.0,1698.0,4,3,1.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,91.04
519980,151417.0,854.0,1,3,5.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1169.67
520194,91516.0,2179.0,3,3,5.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,138.19
520464,83650.0,1228.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,133.68
520745,35317.0,623.0,2,3,0.0,0.0,0.0,20.0,624.5,749.5,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,273.6
520761,,623.0,2,3,5.0,0.0,0.0,20.0,624.5,749.5,2,2,1.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,74.98
520971,67495.0,2179.0,3,3,5.0,2.0,1.0,20.0,2249.5,1999.5,1,1,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,62.409999999999904
521450,266114.0,2179.0,4,3,6.0,2.0,1.0,20.0,2249.5,1999.5,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,793.96
522110,,854.0,4,3,0.0,0.0,0.0,20.0,874.5,749.5,1,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,35.79
522236,420110.0,1678.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,57.4199999999996
522641,90913.0,854.0,2,3,5.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,149.87
523345,140622.0,1138.0,4,3,3.0,2.0,1.0,20.0,1249.5,749.5,5,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1040.31
523711,150283.0,1678.0,2,3,3.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-87.3600000000001
524313,281244.0,1138.0,2,3,3.0,1.0,1.0,20.0,1249.5,749.5,3,3,1.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,129.63
525104,,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,3,3,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,15.93
525259,32388.0,623.0,1,3,0.0,0.0,0.0,20.0,624.5,749.5,3,3,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,106.91
526221,107580.0,2678.0,5,4,5.0,2.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,147.79
526267,6549.0,854.0,1,3,4.0,0.0,0.0,20.0,874.5,749.5,2,2,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,167.48
526721,305836.0,881.0,1,3,3.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,34.3800000000001
527180,34575.0,623.0,1,3,4.0,0.0,0.0,20.0,624.5,749.5,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,250.93
527183,86435.0,1698.0,3,3,3.0,2.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-125.98
527629,108047.0,1228.0,2,3,0.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,532.81
527780,195059.0,1698.0,3,3,1.0,1.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,353.83
527897,305836.0,3310.0,3,3,6.0,1.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,86.2700000000004
528750,89431.0,1228.0,3,3,3.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,43.48
529038,274366.0,1207.0,2,3,3.0,0.0,0.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,36.75
529354,112176.0,2678.0,3,3,2.0,2.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-5.56999999999971
530508,301023.0,1698.0,3,3,3.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,105.94
530694,377399.0,3310.0,4,3,5.0,2.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,20.9499999999998
531455,56508.0,1228.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,323.65
531637,,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,2,2,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,15.9
532518,54840.0,881.0,3,3,5.0,1.0,1.0,20.0,874.5,749.5,1,1,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,369.55
532548,32204.0,854.0,2,3,0.0,2.0,1.0,20.0,874.5,749.5,3,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,203.87
533707,149645.0,1138.0,2,3,0.0,0.0,0.0,20.0,1249.5,749.5,35,4,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,236.02
533859,291385.0,2179.0,4,3,5.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,136.63
535295,303044.0,854.0,1,3,5.0,2.0,1.0,20.0,874.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,126.66
536519,90913.0,1228.0,3,3,0.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,100.55
537641,377084.0,2179.0,4,3,5.0,1.0,1.0,20.0,2249.5,1999.5,2,2,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,449.34
537735,377084.0,1698.0,3,3,3.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,-1.4699999999998
537770,15472.0,1207.0,2,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,445.91
539242,108204.0,2179.0,3,3,5.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,117.13
539401,86437.0,1138.0,1,3,3.0,0.0,0.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,167.08
539719,227373.0,854.0,2,3,1.0,0.0,0.0,20.0,874.5,749.5,2,2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,544.62
541317,79728.0,1698.0,4,3,5.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,117.94
541804,132034.0,2179.0,4,3,0.0,1.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,7.96000000000004
541811,248167.0,1228.0,4,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,197.08
542486,105461.0,1678.0,2,3,5.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,87.9000000000001
542526,416499.0,2179.0,4,3,5.0,2.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,126.8
542801,21609.0,623.0,1,3,3.0,1.0,1.0,20.0,624.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,92.1300000000001
542861,251750.0,2179.0,4,3,4.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,881.82
543942,193913.0,881.0,2,3,1.0,1.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,118.51
544114,510568.0,3310.0,3,3,5.0,1.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,679.0
544399,171751.0,1698.0,4,3,1.0,0.0,0.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,113.03
544949,108047.0,3310.0,5,3,1.0,1.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,64.6999999999998
546578,326970.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,175.07
547335,272656.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,30.1699999999996
549388,,854.0,2,3,3.0,0.0,0.0,20.0,874.5,749.5,2,2,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,15.65
