bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,burden_red_pred,actual_burd_red,elecsav_pred,actual_elec_save,total_score
113021,-1.2828161032146856,-1.1202642970015542,1.8867943288957882,2.1697747990198364,0.47313799687153013,0.5752952898812984,1.5894277187277661,2.1779922590517966,0.6666359853200997
310897,-1.3030206651787368,-1.2658277122290114,1.7963315268219424,1.590523651833853,-0.08470723572043241,-0.1289203929315744,1.8123726479625126,1.8063937702222892,0.5552440684713215
369093,-1.7367781057533944,-1.3062260182140448,1.717527332276202,0.8229958523813331,0.4101971292931745,0.3402654810500639,1.8187550847243514,1.2517836316430913,0.5524253601350834
499906,-1.2060092395340434,-1.031587275651915,1.649939376186886,2.6429144712641097,-0.11984734036508297,0.5558895932227241,1.6997235763323872,2.5071708290651515,0.5059515931550367
114455,-1.0867358649348227,-1.4361780535454354,1.374688596632289,-0.2216502536932797,0.14025308731884356,-0.3442160836007809,1.5887082821971452,0.513434644705923,0.5042285253033638
241531,-1.0435883299205715,-1.1128720545747,1.516298391106332,2.199952475198728,0.012622117969326323,0.4259061474923519,1.512603847986681,2.1988386191557363,0.4994840067854419
408407,-1.7517755066615235,-1.5042424743813805,1.7742085999390034,2.7571267383364337,0.055563995441696455,0.0353492187753618,1.9022645124567767,2.8203510296964107,0.49506540029398827
56492,-1.4773331054529817,-1.0730715040419714,1.6867602295385706,2.3156780770646823,0.125054144034406,-0.0591790461526901,1.6236968868793435,2.279557664674474,0.4895445387498346
183261,-1.535039539202944,-1.2638949695998862,1.5966851710960195,0.9230984979953863,0.3235047096753955,0.2993543329973523,1.529735182251503,1.3102019198413373,0.47872138095499356
171196,-1.8299223233907116,-1.2766968988701135,1.920847414066164,0.9080096599059402,0.08900988960376478,-0.1556972985877526,1.707123637953104,1.299778739789369,0.4717646545580803
6283,-1.7728274491003322,-1.1908691785098002,1.302535297558706,1.5391592885441172,0.8534423774563004,0.7279909884013375,1.4807593427635064,1.73900669918863,0.46597739216954515
429595,0.557662483627642,0.6437220053452155,-0.26060866992319137,-0.2411010567761362,1.8714341571376472,0.0307520932142487,-0.39069134739055533,-0.4515579084775497,0.4444491558628856
343922,-1.5840555190921828,-1.0517515595763802,1.4561807584823414,2.4638958671468503,0.203685699968638,0.0383009792443726,1.6490234668528714,2.382577467513705,0.431208601552917
26870,-1.5666678161188106,-1.2050459453203313,1.371170925303506,1.4841451178109155,0.32031118460068314,0.6639570648079021,1.4001408588027784,1.7007075724860452,0.38123878814703926
